StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,FL1,FL2,FL3,D1,D2,D3,D4,D5,D6,B1_1,B1_2,B1_3,B1_4,B1_5,C2,D1_1,D1_2,D1_3,D1_4,condition,Participant id,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Employment status
2026-02-26 01:50:38,2026-02-26 01:54:42,IP Address,86.109.87.192,100,244,True,2026-02-26 01:54:43,R_1awNQ7seHD9LkdE,,,,,34.9564,-81.9868,anonymous,EN,More than $102,Less than today,False,30,Male,"$50,000–$74,999",Graduate or professional degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Agree,Strongly Disagree,WealthPath performed worse than the market,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A,67bd6c87f503d16fdf672aad,30,Male,Black,United States,United States,United States,Full-Time
2026-02-26 01:55:43,2026-02-26 01:58:31,IP Address,23.242.172.174,100,167,True,2026-02-26 01:58:31,R_394gXxGv3zLVlVq,,,,,34.1473,-118.8344,anonymous,EN,More than $102,Less than today,False,30,Male,"$75,000–$99,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,WealthPath performed worse than the market,Moderately Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,B,5df967d2f6191f6e87b236e6,35,Male,Asian,United States,United States,United States,Full-Time
2026-02-26 01:59:05,2026-02-26 02:08:11,IP Address,76.126.109.45,100,545,True,2026-02-26 02:08:11,R_12KS55S9le63R1T,,,,,37.9249,-122.51,anonymous,EN,More than $102,Less than today,False,21,Female,"$25,000–$49,999",Bachelor's degree,Self-directed investing through a brokerage account,Somewhat disagree,Moderately Agree,Moderately Agree,Neither Agree nor Disagree,Moderately Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,A,699b7ad0d9e9d7651d256a33,21,Female,Asian,China,United States,China,Unemployed (and job seeking)
2026-02-26 02:08:59,2026-02-26 02:13:19,IP Address,99.70.200.175,100,259,True,2026-02-26 02:13:19,R_50dRPClo7Zz9lCE,,,,,32.7537,-96.8367,anonymous,EN,More than $102,Less than today,False,23,Female,"Under $25,000",Some college,"Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Moderately Agree,Somewhat Disagree,Moderately Disagree,I'm not sure,Somewhat Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,B,694cd071da7aaa317d9c2a9c,23,Female,White,United States,United States,United States,Part-Time
2026-02-26 02:13:54,2026-02-26 02:17:39,IP Address,45.36.138.189,100,224,True,2026-02-26 02:17:40,R_5MrjljC36Tn42AJ,,,,,36.143,-80.3073,anonymous,EN,More than $102,Less than today,True,73,Female,"$200,000 or more",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Moderately Agree,Moderately Agree,Neither Agree nor Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,C,60bebdec81297725b80fd773,73,Female,White,United States,United States,United States,DATA_EXPIRED
2026-02-26 02:18:07,2026-02-26 02:21:25,IP Address,107.11.171.134,100,198,True,2026-02-26 02:21:25,R_5w44Y8s3a76NY29,,,,,39.7184,-82.6073,anonymous,EN,More than $102,Less than today,False,35,Male,"$25,000–$49,999",High school diploma or GED,"Used a robo-advisor (e.g., Betterment, Wealthfront),Self-directed investing through a brokerage account",Somewhat disagree,Moderately Agree,Somewhat Agree,Somewhat Disagree,Moderately Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Strongly Agree,Moderately Agree,Moderately Agree,A,617617515ce25cbceccac37c,35,Male,DATA_EXPIRED,United States,United States,United States,DATA_EXPIRED
2026-02-26 02:21:46,2026-02-26 02:24:14,IP Address,24.93.182.111,100,147,True,2026-02-26 02:24:15,R_6DBYlJeRQlbX1K1,,,,,41.4453,-81.6991,anonymous,EN,More than $102,Less than today,True,29,Female,"Under $25,000",High school diploma or GED,Worked with a human financial advisor,Somewhat disagree,Moderately Agree,Moderately Agree,Somewhat Agree,Moderately Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Somewhat Agree,Strongly Agree,B,5dea10b4446c9012dc5e3fe3,29,Female,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 02:25:00,2026-02-26 02:33:43,IP Address,86.109.81.115,100,523,True,2026-02-26 02:33:44,R_3WvDOzYbxUCwVM3,,,,,34.3807,-81.0865,anonymous,EN,More than $102,Less than today,False,33,Male,"$50,000–$74,999",Bachelor's degree,Self-directed investing through a brokerage account,Somewhat disagree,Moderately Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,WealthPath performed worse than the market,Strongly Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,C,6998fd41ff6a5eb792f085d6,33,Male,Black,Kenya,United States,United States,Part-Time
2026-02-26 02:34:28,2026-02-26 02:41:29,IP Address,76.176.50.162,100,420,True,2026-02-26 02:41:30,R_37v9ZM2OvKgW8Sq,,,,,32.9661,-117.1202,anonymous,EN,More than $102,Less than today,False,32,Male,"$100,000–149,999",Graduate or professional degree,No investment experience,Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,B,5fa4f94e535f3b1aa628e0ab,32,Male,DATA_EXPIRED,United States,United States,United States,DATA_EXPIRED
2026-02-26 02:41:48,2026-02-26 02:48:12,IP Address,67.169.172.154,100,384,True,2026-02-26 02:48:13,R_1LoAImpW5wwAL2V,,,,,37.6736,-122.0944,anonymous,EN,More than $102,Less than today,False,30,Male,"Under $25,000",Some college,No investment experience,Somewhat disagree,Strongly Agree,Moderately Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,WealthPath performed worse than the market,Moderately Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,A,69827df69f5cbc7190afab00,30,Male,Asian,China,United States,China,Unemployed (and job seeking)
2026-02-26 02:48:45,2026-02-26 02:51:46,IP Address,74.37.92.153,100,180,True,2026-02-26 02:51:47,R_5rBcBwHffD2binF,,,,,42.4031,-86.2736,anonymous,EN,More than $102,Less than today,False,62,Male,"Under $25,000",Some college,No investment experience,Somewhat disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Disagree,Strongly Agree,Strongly Agree,Moderately Agree,C,63bd9ac0dc52225142c5b1d4,62,Male,White,United States,United States,United States,Unemployed (and job seeking)
2026-02-26 02:52:38,2026-02-26 02:56:30,IP Address,172.56.119.127,100,232,True,2026-02-26 02:56:31,R_5oGVx30RD2m9aJu,,,,,41.7965,-71.4304,anonymous,EN,More than $102,Less than today,False,36,Male,"$50,000–$74,999",Some college,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Disagree,Moderately Agree,Moderately Agree,Moderately Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,B,695fa276f0ff6947c14771b8,36,Male,White,United States,United States,United States,Other
2026-02-26 02:56:47,2026-02-26 02:59:06,IP Address,35.150.236.10,100,139,True,2026-02-26 02:59:07,R_1gh3alnaBzBEv4J,,,,,33.9461,-83.418,anonymous,EN,More than $102,Less than today,False,30,Male,"$100,000–149,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Disagree,Moderately Disagree,Moderately Disagree,Somewhat Agree,WealthPath performed about the same as the market,Somewhat Disagree,Somewhat Agree,Strongly Disagree,Neither Agree nor Disagree,C,62f70dd38becd2f7f2ce53a8,30,Male,White,United States,United States,United States,Full-Time
2026-02-26 02:59:38,2026-02-26 03:04:33,IP Address,98.196.247.80,100,295,True,2026-02-26 03:04:33,R_1zVrPmxvSGysHwB,,,,,29.7133,-95.4804,anonymous,EN,More than $102,Less than today,False,35,Female,"$50,000–$74,999",Graduate or professional degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Disagree,Somewhat Disagree,Moderately Agree,Strongly Agree,Moderately Agree,WealthPath performed worse than the market,Strongly Disagree,Somewhat Agree,Somewhat Disagree,Moderately Disagree,A,596476347e64c20001df5013,35,Female,White,United States,United States,United States,Full-Time
2026-02-26 03:09:44,2026-02-26 03:15:10,IP Address,76.77.165.119,100,326,True,2026-02-26 03:15:11,R_78SlUPjEcZWLQ0V,,,,,36.6571,-82.2118,anonymous,EN,More than $102,More than today,True,44,Female,"Under $25,000",Some college,No investment experience,Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,I'm not sure,Somewhat Disagree,Moderately Agree,Neither Agree nor Disagree,Somewhat Agree,A,5c7075f618126000010d4c97,44,Female,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 03:16:07,2026-02-26 03:18:17,IP Address,104.63.194.88,100,130,True,2026-02-26 03:18:18,R_1TAfTJ89keGplyk,,,,,32.5309,-97.3134,anonymous,EN,More than $102,Less than today,False,29,Female,"$25,000–$49,999",Bachelor's degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,WealthPath performed worse than the market,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Agree,A,67d1fae33c97d8df89998bd9,29,Female,Black,United States,United States,United States,Part-Time
2026-02-26 03:21:08,2026-02-26 03:25:37,IP Address,38.13.122.69,100,269,True,2026-02-26 03:25:38,R_3c2usV3vxjhTAlw,,,,,33.3825,-111.875,anonymous,EN,More than $102,Less than today,False,38,Female,"$100,000–149,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,C,6913985dbc7e81004362bf34,38,Female,Mixed,United States,United States,United States,Full-Time
2026-02-26 03:26:09,2026-02-26 03:28:48,IP Address,96.35.127.139,100,159,True,2026-02-26 03:28:49,R_12JSo8HWmIUBWMy,,,,,43.0352,-83.5248,anonymous,EN,More than $102,Less than today,False,49,Female,"$25,000–$49,999",Some college,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,WealthPath performed about the same as the market,Somewhat Disagree,Moderately Agree,Somewhat Disagree,Neither Agree nor Disagree,C,5eb339ee6290bc124b8549a6,49,Female,White,Lebanon,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 03:29:30,2026-02-26 03:34:23,IP Address,162.244.72.194,100,292,True,2026-02-26 03:34:23,R_5YggmYovWswYdpo,,,,,39.1188,-90.3294,anonymous,EN,More than $102,Less than today,False,32,Male,"$25,000–$49,999",High school diploma or GED,Self-directed investing through a brokerage account,Somewhat disagree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Moderately Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Somewhat Agree,Strongly Agree,A,5de56b9deda9320ecb83f522,32,Male,White,United States,United States,United States,Full-Time
2026-02-26 03:34:51,2026-02-26 03:41:53,IP Address,223.29.158.99,100,421,True,2026-02-26 03:41:54,R_3bZt1WvSYTMzzdm,,,,,37.751,-97.822,anonymous,EN,More than $102,Less than today,False,37,Male,"$100,000–149,999",Graduate or professional degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Somewhat Disagree,Somewhat Disagree,B,6740b01583cadef1afebeb9d,37,Male,Black,United States,United States,United States,Full-Time
2026-02-26 03:42:40,2026-02-26 03:46:41,IP Address,208.161.64.233,100,241,True,2026-02-26 03:46:42,R_1qb2zMueOrmNwit,,,,,36.3312,-92.3753,anonymous,EN,More than $102,Less than today,False,74,Female,"$25,000–$49,999",Some college,Worked with a human financial advisor,Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,C,66aa67440532cf6ec644dee6,74,Female,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 03:47:22,2026-02-26 04:01:35,IP Address,136.33.91.54,100,852,True,2026-02-26 04:01:36,R_7YbHHoDM6RnODep,,,,,38.9944,-94.6733,anonymous,EN,More than $102,Less than today,False,34,Male,"$75,000–$99,999",Bachelor's degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Strongly Agree,Moderately Agree,Strongly Agree,Strongly Agree,WealthPath performed about the same as the market,Moderately Agree,Moderately Agree,Strongly Agree,Somewhat Disagree,B,6941984defc3cfda7e9cdf6f,34,Male,Black,United States,United States,United States,Part-Time
2026-02-26 04:02:02,2026-02-26 04:04:10,IP Address,65.51.129.15,100,128,True,2026-02-26 04:04:11,R_7IW9KjQBevTeIyM,,,,,37.751,-97.822,anonymous,EN,More than $102,Less than today,False,53,Male,"$150,000–199,999",Graduate or professional degree,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,WealthPath performed about the same as the market,Somewhat Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,A,67ca05b811f9ce2ffe685f2f,54,Male,White,United States,United States,United States,Full-Time
2026-02-26 04:04:29,2026-02-26 04:31:22,IP Address,140.233.242.53,100,1613,True,2026-02-26 04:31:22,R_3rAKe1TMp5xyxFp,,,,,37.751,-97.822,anonymous,EN,More than $102,More than today,True,36,Female,"$50,000–$74,999",Bachelor's degree,Worked with a human financial advisor,Somewhat disagree,Somewhat Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,C,654455ad0b76675379c66db4,37,Female,Black,Nigeria,United States,United States,Full-Time
2026-02-26 04:32:03,2026-02-26 04:34:47,IP Address,108.3.164.114,100,164,True,2026-02-26 04:34:48,R_3WNOjg12wVouPdL,,,,,38.9512,-76.4944,anonymous,EN,Less than $102,Don't know,Don't know,38,Female,"$100,000–149,999",Bachelor's degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,B,6751acc5dc78128951a34f1f,38,Female,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 04:35:15,2026-02-26 04:38:23,IP Address,97.113.181.209,100,188,True,2026-02-26 04:38:24,R_15YgmuwNg8sAWsG,,,,,47.6901,-122.3747,anonymous,EN,More than $102,Less than today,False,53,Female,"$75,000–$99,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Strongly Agree,Strongly Agree,Moderately Agree,A,699b6dd83d65366f7a49af28,53,Female,White,United States,United States,United States,Unemployed (and job seeking)
2026-02-26 04:38:50,2026-02-26 04:42:52,IP Address,71.195.201.227,100,241,True,2026-02-26 04:42:52,R_1JD7SeDmYXe7MSf,,,,,40.6038,-112.0405,anonymous,EN,More than $102,Less than today,False,22,Female,"$25,000–$49,999",Some college,Worked with a human financial advisor,Somewhat disagree,Moderately Agree,Moderately Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,C,66c7adc45a77680b4053f8e2,22,Female,Black,Burundi,United States,United States,DATA_EXPIRED
2026-02-26 04:43:24,2026-02-26 04:48:37,IP Address,161.77.27.12,100,313,True,2026-02-26 04:48:38,R_1pSzL9XTmVqBAhc,,,,,42.0986,-72.5931,anonymous,EN,More than $102,Less than today,False,35,Female,"$50,000–$74,999",Bachelor's degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Worked with a human financial advisor",Somewhat disagree,Strongly Agree,Moderately Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Disagree,Moderately Agree,Neither Agree nor Disagree,Somewhat Agree,A,67d5eb0b8ec16cc847b4593a,35,Female,White,United States,United States,United States,Full-Time
